"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","description","rescheduleDate","rescheduleGameDate","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
"4894",634531,"/api/v1.1/game/634531/feed/live","R","2021","2021-04-17T02:10:00Z","2021-04-16",FALSE,1,TRUE,"N","P","N","14-634531-2021-04-16","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,11,TRUE,FALSE,5,12,2,".857",119,"Los Angeles Dodgers","/api/v1/teams/119",6,FALSE,FALSE,5,9,6,".600",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/634531/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4895",634517,"/api/v1.1/game/634517/feed/live","R","2021","2021-04-17T02:10:00Z","2021-04-16",FALSE,1,TRUE,"N","P","N","14-634517-2021-04-16","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,5,6,7,".462",117,"Houston Astros","/api/v1/teams/117",6,TRUE,FALSE,5,9,5,".643",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/634517/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4896",634518,"/api/v1.1/game/634518/feed/live","R","2021","2021-04-16T23:10:00Z","2021-04-18",NA,1,TRUE,"N","P","N","14-634518-2021-04-16","2021","night",7,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","D","Postponed","DS",FALSE,"F","Snow",NA,NA,FALSE,5,7,8,".467",145,"Chicago White Sox","/api/v1/teams/145",NA,NA,FALSE,5,10,5,".667",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/634518/content","Makeup 4/18","2021-04-18T21:10:00Z","2021-04-18",NA,NA,NA,NA,NA,NA
"4897",634520,"/api/v1.1/game/634520/feed/live","R","2021","2021-04-17T00:10:00Z","2021-04-17",NA,1,TRUE,"N","P","N","14-634520-2021-04-16","2021","night",7,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","D","Postponed","DI",FALSE,"F","Inclement Weather",NA,NA,FALSE,5,7,7,".500",141,"Toronto Blue Jays","/api/v1/teams/141",NA,NA,FALSE,5,7,5,".583",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/634520/content",NA,"2021-04-17T22:10:00Z","2021-04-17",NA,NA,NA,NA,NA,NA
"4898",634561,"/api/v1.1/game/634561/feed/live","R","2021","2021-04-17T00:40:00Z","2021-04-17",NA,1,TRUE,"N","P","N","14-634561-2021-04-16","2021","night",7,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","D","Postponed","DI",FALSE,"F","Inclement Weather",NA,NA,FALSE,4,7,3,".700",121,"New York Mets","/api/v1/teams/121",NA,NA,FALSE,5,3,11,".214",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/634561/content",NA,"2021-04-17T21:15:00Z","2021-04-17",NA,NA,NA,NA,NA,NA
"4899",634507,"/api/v1.1/game/634507/feed/live","R","2021","2021-04-17T17:05:00Z","2021-04-17",FALSE,1,TRUE,"N","P","N","14-634507-2021-04-17","2021","day",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,5,5,10,".333",109,"Arizona Diamondbacks","/api/v1/teams/109",6,TRUE,FALSE,4,5,7,".417",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/634507/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4900",634500,"/api/v1.1/game/634500/feed/live","R","2021","2021-04-17T17:05:00Z","2021-04-17",FALSE,1,TRUE,"N","P","N","14-634500-2021-04-17","2021","day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,5,7,8,".467",139,"Tampa Bay Rays","/api/v1/teams/139",3,FALSE,FALSE,5,5,9,".357",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/634500/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4901",634477,"/api/v1.1/game/634477/feed/live","R","2021","2021-04-17T18:10:00Z","2021-04-17",FALSE,1,TRUE,"S","P","N","14-634477-2021-04-17","2021","day",7,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,5,7,7,".500",141,"Toronto Blue Jays","/api/v1/teams/141",1,FALSE,FALSE,5,7,5,".583",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/634477/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4902",634520,"/api/v1.1/game/634520/feed/live","R","2021","2021-04-17T22:10:00Z","2021-04-17",FALSE,2,TRUE,"S","P","N","14-634520-2021-04-17","2021","night",7,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,5,7,8,".467",141,"Toronto Blue Jays","/api/v1/teams/141",3,TRUE,FALSE,5,8,5,".615",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/634520/content","Makeup of 4/16 PPD",NA,NA,"2021-04-17T00:10:00Z","2021-04-16",NA,NA,NA,NA
"4903",634462,"/api/v1.1/game/634462/feed/live","R","2021","2021-04-17T18:20:00Z","2021-04-17",FALSE,1,TRUE,"N","P","N","14-634462-2021-04-17","2021","day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,5,6,9,".400",144,"Atlanta Braves","/api/v1/teams/144",13,TRUE,FALSE,5,6,8,".429",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/634462/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4904",634470,"/api/v1.1/game/634470/feed/live","R","2021","2021-04-17T20:05:00Z","2021-04-17",FALSE,1,TRUE,"N","P","N","14-634470-2021-04-17","2021","day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,5,7,7,".500",138,"St. Louis Cardinals","/api/v1/teams/138",4,FALSE,FALSE,5,7,7,".500",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/634470/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4905",634471,"/api/v1.1/game/634471/feed/live","R","2021","2021-04-17T20:05:00Z","2021-04-17",FALSE,1,TRUE,"N","P","N","14-634471-2021-04-17","2021","day",9,FALSE,145,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,5,6,8,".429",145,"Chicago White Sox","/api/v1/teams/145",7,TRUE,FALSE,5,10,4,".714",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/634471/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4906",634479,"/api/v1.1/game/634479/feed/live","R","2021","2021-04-17T20:07:00Z","2021-04-17",FALSE,1,TRUE,"N","P","N","14-634479-2021-04-17","2021","day",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,5,6,9,".400",116,"Detroit Tigers","/api/v1/teams/116",7,TRUE,FALSE,5,8,7,".533",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/634479/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4907",634460,"/api/v1.1/game/634460/feed/live","R","2021","2021-04-17T20:10:00Z","2021-04-17",FALSE,1,TRUE,"N","P","N","14-634460-2021-04-17","2021","day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,5,7,7,".500",114,"Cleveland Indians","/api/v1/teams/114",3,TRUE,FALSE,5,9,5,".643",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/634460/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4908",634485,"/api/v1.1/game/634485/feed/live","R","2021","2021-04-17T21:10:00Z","2021-04-17",FALSE,1,TRUE,"Y","P","N","14-634485-2021-04-17","2021","day",7,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,4,7,3,".700",121,"New York Mets","/api/v1/teams/121",3,FALSE,FALSE,5,3,11,".214",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/634485/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4909",634561,"/api/v1.1/game/634561/feed/live","R","2021","2021-04-17T21:15:00Z","2021-04-17",FALSE,2,TRUE,"Y","P","N","14-634561-2021-04-17","2021","day",7,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",TRUE,"F",NA,2,FALSE,FALSE,4,7,4,".636",121,"New York Mets","/api/v1/teams/121",7,TRUE,FALSE,5,4,11,".267",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/634561/content","Makeup of 4/16 PPD",NA,NA,"2021-04-17T00:40:00Z","2021-04-16",NA,NA,NA,NA
"4910",634450,"/api/v1.1/game/634450/feed/live","R","2021","2021-04-17T22:10:00Z","2021-04-17",FALSE,1,TRUE,"N","P","N","14-634450-2021-04-17","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,5,8,6,".571",137,"San Francisco Giants","/api/v1/teams/137",7,TRUE,FALSE,5,7,8,".467",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/634450/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4911",634543,"/api/v1.1/game/634543/feed/live","R","2021","2021-04-17T23:05:00Z","2021-04-17",FALSE,1,TRUE,"N","P","N","14-634543-2021-04-17","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,5,7,8,".467",110,"Baltimore Orioles","/api/v1/teams/110",1,FALSE,FALSE,5,6,9,".400",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/634543/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4912",634473,"/api/v1.1/game/634473/feed/live","R","2021","2021-04-17T23:10:00Z","2021-04-17",FALSE,1,TRUE,"N","P","N","14-634473-2021-04-17","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,5,6,9,".400",134,"Pittsburgh Pirates","/api/v1/teams/134",7,TRUE,FALSE,5,8,6,".571",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/634473/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4913",634449,"/api/v1.1/game/634449/feed/live","R","2021","2021-04-18T00:40:00Z","2021-04-17",FALSE,1,TRUE,"N","P","N","14-634449-2021-04-17","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,5,13,2,".867",119,"Los Angeles Dodgers","/api/v1/teams/119",0,FALSE,FALSE,5,9,7,".563",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/634449/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4914",634447,"/api/v1.1/game/634447/feed/live","R","2021","2021-04-18T01:10:00Z","2021-04-17",FALSE,1,TRUE,"N","P","N","14-634447-2021-04-17","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,TRUE,FALSE,5,7,7,".500",117,"Houston Astros","/api/v1/teams/117",0,FALSE,FALSE,5,9,6,".600",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/634447/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4915",634465,"/api/v1.1/game/634465/feed/live","R","2021","2021-04-18T01:07:00Z","2021-05-20",NA,1,TRUE,"N","P","N","14-634465-2021-04-17","2021","night",7,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","D","Postponed","DE",FALSE,"F","COVID-19",NA,NA,FALSE,5,14,28,".333",142,"Minnesota Twins","/api/v1/teams/142",NA,NA,FALSE,5,19,24,".442",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/634465/content",NA,"2021-05-20T20:07:00Z","2021-05-20",NA,NA,NA,NA,NA,NA
"4916",634493,"/api/v1.1/game/634493/feed/live","R","2021","2021-04-18T17:05:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634493-2021-04-18","2021","day",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,5,6,10,".375",109,"Arizona Diamondbacks","/api/v1/teams/109",2,FALSE,FALSE,4,5,8,".385",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/634493/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917",634498,"/api/v1.1/game/634498/feed/live","R","2021","2021-04-18T17:05:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634498-2021-04-18","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,5,7,8,".467",138,"St. Louis Cardinals","/api/v1/teams/138",2,TRUE,FALSE,5,8,7,".533",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/634498/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4918",634458,"/api/v1.1/game/634458/feed/live","R","2021","2021-04-18T17:05:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634458-2021-04-18","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,5,8,8,".500",139,"Tampa Bay Rays","/api/v1/teams/139",2,FALSE,FALSE,5,5,10,".333",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/634458/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4919",634487,"/api/v1.1/game/634487/feed/live","R","2021","2021-04-18T17:10:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634487-2021-04-18","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,5,8,7,".533",114,"Cleveland Indians","/api/v1/teams/114",3,FALSE,FALSE,5,9,6,".600",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/634487/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4920",634532,"/api/v1.1/game/634532/feed/live","R","2021","2021-04-18T17:10:00Z","2021-04-18",FALSE,1,TRUE,"S","P","N","14-634532-2021-04-18","2021","day",7,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,5,7,8,".467",145,"Chicago White Sox","/api/v1/teams/145",2,FALSE,FALSE,5,10,5,".667",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/634532/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4921",634518,"/api/v1.1/game/634518/feed/live","R","2021","2021-04-18T21:10:00Z","2021-04-18",FALSE,2,TRUE,"S","P","N","14-634518-2021-04-18","2021","night",7,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,5,8,8,".500",145,"Chicago White Sox","/api/v1/teams/145",1,FALSE,FALSE,5,10,6,".625",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/634518/content","Makeup of 4/16 PPD",NA,NA,"2021-04-16T23:10:00Z","2021-04-16",NA,NA,NA,NA
"4922",634425,"/api/v1.1/game/634425/feed/live","R","2021","2021-04-18T17:10:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634425-2021-04-18","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,TRUE,FALSE,5,9,6,".600",137,"San Francisco Giants","/api/v1/teams/137",0,FALSE,FALSE,5,7,9,".438",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/634425/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4923",634442,"/api/v1.1/game/634442/feed/live","R","2021","2021-04-18T18:10:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634442-2021-04-18","2021","day",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,5,7,9,".438",141,"Toronto Blue Jays","/api/v1/teams/141",2,TRUE,FALSE,5,9,5,".643",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/634442/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4924",634455,"/api/v1.1/game/634455/feed/live","R","2021","2021-04-18T18:10:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634455-2021-04-18","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,5,7,9,".438",134,"Pittsburgh Pirates","/api/v1/teams/134",5,FALSE,FALSE,5,8,7,".533",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/634455/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4925",634511,"/api/v1.1/game/634511/feed/live","R","2021","2021-04-18T18:35:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634511-2021-04-18","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,5,7,9,".438",110,"Baltimore Orioles","/api/v1/teams/110",1,TRUE,FALSE,5,7,9,".438",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/634511/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4926",634468,"/api/v1.1/game/634468/feed/live","R","2021","2021-04-18T19:10:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634468-2021-04-18","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,4,8,4,".667",121,"New York Mets","/api/v1/teams/121",1,FALSE,FALSE,5,4,12,".250",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/634468/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4927",634480,"/api/v1.1/game/634480/feed/live","R","2021","2021-04-18T20:07:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634480-2021-04-18","2021","day",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,5,6,10,".375",116,"Detroit Tigers","/api/v1/teams/116",3,TRUE,FALSE,5,9,7,".563",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/634480/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4928",634488,"/api/v1.1/game/634488/feed/live","R","2021","2021-04-18T20:10:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634488-2021-04-18","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,5,13,3,".813",119,"Los Angeles Dodgers","/api/v1/teams/119",5,TRUE,FALSE,5,10,7,".588",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/634488/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4929",634538,"/api/v1.1/game/634538/feed/live","R","2021","2021-04-18T20:10:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634538-2021-04-18","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,5,7,8,".467",117,"Houston Astros","/api/v1/teams/117",7,TRUE,FALSE,5,10,6,".625",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/634538/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4930",634506,"/api/v1.1/game/634506/feed/live","R","2021","2021-04-18T23:08:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634506-2021-04-18","2021","night",9,FALSE,145,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,13,TRUE,FALSE,5,7,9,".438",144,"Atlanta Braves","/api/v1/teams/144",4,FALSE,FALSE,5,6,9,".400",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/634506/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4931",634441,"/api/v1.1/game/634441/feed/live","R","2021","2021-04-18T20:07:00Z","2021-05-20",NA,1,TRUE,"N","P","N","14-634441-2021-04-18","2021","day",7,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","D","Postponed","DE",FALSE,"F","COVID-19",NA,NA,FALSE,5,14,28,".333",142,"Minnesota Twins","/api/v1/teams/142",NA,NA,FALSE,5,19,24,".442",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/634441/content",NA,"2021-05-20T23:07:00Z","2021-05-20",NA,NA,NA,NA,NA,NA
"4932",634445,"/api/v1.1/game/634445/feed/live","R","2021","2021-04-19T15:10:00Z","2021-04-19",FALSE,1,TRUE,"N","P","N","14-634445-2021-04-19","2021","day",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,5,8,9,".471",145,"Chicago White Sox","/api/v1/teams/145",11,TRUE,FALSE,5,11,6,".647",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/634445/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4933",634431,"/api/v1.1/game/634431/feed/live","R","2021","2021-04-19T23:05:00Z","2021-04-19",FALSE,1,TRUE,"N","P","N","14-634431-2021-04-19","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,12,TRUE,FALSE,6,8,8,".500",138,"St. Louis Cardinals","/api/v1/teams/138",5,FALSE,FALSE,5,5,9,".357",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/634431/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4934",634457,"/api/v1.1/game/634457/feed/live","R","2021","2021-04-19T23:05:00Z","2021-04-19",FALSE,1,TRUE,"N","P","N","14-634457-2021-04-19","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,6,10,6,".625",137,"San Francisco Giants","/api/v1/teams/137",0,FALSE,FALSE,6,8,8,".500",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/634457/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4935",634396,"/api/v1.1/game/634396/feed/live","R","2021","2021-04-20T00:10:00Z","2021-04-19",FALSE,1,TRUE,"N","P","N","14-634396-2021-04-19","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,6,9,8,".529",139,"Tampa Bay Rays","/api/v1/teams/139",1,FALSE,FALSE,6,9,6,".600",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/634396/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4936",634536,"/api/v1.1/game/634536/feed/live","R","2021","2021-04-20T01:38:00Z","2021-04-19",FALSE,1,TRUE,"N","P","N","14-634536-2021-04-19","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,6,8,9,".471",140,"Texas Rangers","/api/v1/teams/140",4,FALSE,FALSE,6,8,6,".571",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/634536/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4937",634421,"/api/v1.1/game/634421/feed/live","R","2021","2021-04-20T02:10:00Z","2021-04-19",FALSE,1,TRUE,"N","P","N","14-634421-2021-04-19","2021","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,6,13,4,".765",119,"Los Angeles Dodgers","/api/v1/teams/119",4,TRUE,FALSE,6,11,6,".647",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/634421/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4938",634399,"/api/v1.1/game/634399/feed/live","R","2021","2021-04-20T02:10:00Z","2021-04-19",FALSE,1,TRUE,"N","P","N","14-634399-2021-04-19","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,6,9,7,".563",158,"Milwaukee Brewers","/api/v1/teams/158",1,FALSE,FALSE,6,10,8,".556",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/634399/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
