"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","inningBreakLength","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","description","rescheduleDate","rescheduleGameDate","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
"2260",632893,"/api/v1.1/game/632893/feed/live","R","2021","2021-08-17T23:05:00Z","2021-08-17",FALSE,2,TRUE,"S","P","N","14-632893-2021-08-17","2021","night",7,FALSE,3,2,"Regular Season","S","N","Normal Game",145,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,40,69,53,".566",111,"Boston Red Sox","/api/v1/teams/111",2,TRUE,FALSE,40,68,52,".567",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/632893/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2261",632825,"/api/v1.1/game/632825/feed/live","R","2021","2021-08-17T23:05:00Z","2021-08-17",FALSE,1,TRUE,"N","P","N","14-632825-2021-08-17","2021","night",9,FALSE,2,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,39,63,55,".534",141,"Toronto Blue Jays","/api/v1/teams/141",12,TRUE,FALSE,39,51,68,".429",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/632825/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2262",632871,"/api/v1.1/game/632871/feed/live","R","2021","2021-08-17T23:10:00Z","2021-08-17",FALSE,1,TRUE,"N","P","N","14-632871-2021-08-17","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,39,53,69,".434",112,"Chicago Cubs","/api/v1/teams/112",1,FALSE,FALSE,40,65,56,".537",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/632871/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2263",632868,"/api/v1.1/game/632868/feed/live","R","2021","2021-08-17T23:10:00Z","2021-08-17",FALSE,1,TRUE,"N","P","N","14-632868-2021-08-17","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,40,60,61,".496",108,"Los Angeles Angels","/api/v1/teams/108",2,FALSE,FALSE,38,58,63,".479",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/632868/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2264",632864,"/api/v1.1/game/632864/feed/live","R","2021","2021-08-17T23:10:00Z","2021-08-17",FALSE,1,TRUE,"N","P","N","14-632864-2021-08-17","2021","night",9,FALSE,4,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,39,38,80,".322",110,"Baltimore Orioles","/api/v1/teams/110",10,TRUE,FALSE,39,73,47,".608",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/632864/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2265",632872,"/api/v1.1/game/632872/feed/live","R","2021","2021-08-17T23:10:00Z","2021-08-17",FALSE,1,TRUE,"N","P","N","14-632872-2021-08-17","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,39,64,57,".529",144,"Atlanta Braves","/api/v1/teams/144",0,FALSE,FALSE,40,51,70,".421",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/632872/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2266",632884,"/api/v1.1/game/632884/feed/live","R","2021","2021-08-17T23:45:00Z","2021-08-17",FALSE,1,TRUE,"N","P","N","14-632884-2021-08-17","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,38,73,47,".608",158,"Milwaukee Brewers","/api/v1/teams/158",0,FALSE,FALSE,39,61,57,".517",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/632884/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2267",632853,"/api/v1.1/game/632853/feed/live","R","2021","2021-08-18T00:05:00Z","2021-08-17",FALSE,1,TRUE,"N","P","N","14-632853-2021-08-17","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,38,64,56,".533",136,"Seattle Mariners","/api/v1/teams/136",1,FALSE,FALSE,39,42,77,".353",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/632853/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2268",632875,"/api/v1.1/game/632875/feed/live","R","2021","2021-08-18T00:10:00Z","2021-08-17",FALSE,1,TRUE,"N","P","N","14-632875-2021-08-17","2021","night",9,FALSE,4,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,39,70,49,".588",117,"Houston Astros","/api/v1/teams/117",3,TRUE,FALSE,39,51,67,".432",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/632875/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2269",632880,"/api/v1.1/game/632880/feed/live","R","2021","2021-08-18T00:10:00Z","2021-08-17",FALSE,1,TRUE,"N","P","N","14-632880-2021-08-17","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,40,58,60,".492",114,"Cleveland Indians","/api/v1/teams/114",1,FALSE,FALSE,39,53,67,".442",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/632880/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2270",632908,"/api/v1.1/game/632908/feed/live","R","2021","2021-08-18T00:10:00Z","2021-08-17",FALSE,1,TRUE,"N","P","N","14-632908-2021-08-17","2021","night",9,FALSE,4,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,39,68,52,".567",133,"Oakland Athletics","/api/v1/teams/133",9,TRUE,FALSE,39,70,50,".583",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/632908/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2271",632851,"/api/v1.1/game/632851/feed/live","R","2021","2021-08-18T00:40:00Z","2021-08-17",FALSE,1,TRUE,"N","P","N","14-632851-2021-08-17","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,39,68,55,".553",135,"San Diego Padres","/api/v1/teams/135",7,TRUE,FALSE,39,54,66,".450",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/632851/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2272",632869,"/api/v1.1/game/632869/feed/live","R","2021","2021-08-18T01:40:00Z","2021-08-17",FALSE,1,TRUE,"N","P","N","14-632869-2021-08-17","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,40,61,58,".513",143,"Philadelphia Phillies","/api/v1/teams/143",3,TRUE,FALSE,39,39,81,".325",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/632869/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2273",632919,"/api/v1.1/game/632919/feed/live","R","2021","2021-08-18T01:45:00Z","2021-08-17",FALSE,1,TRUE,"N","P","N","14-632919-2021-08-17","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,38,60,60,".500",121,"New York Mets","/api/v1/teams/121",3,TRUE,FALSE,39,78,42,".650",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/632919/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2274",632909,"/api/v1.1/game/632909/feed/live","R","2021","2021-08-18T02:10:00Z","2021-08-17",FALSE,1,TRUE,"N","P","N","14-632909-2021-08-17","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,38,42,78,".350",134,"Pittsburgh Pirates","/api/v1/teams/134",4,TRUE,FALSE,39,74,46,".617",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/632909/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2275",632839,"/api/v1.1/game/632839/feed/live","R","2021","2021-08-18T16:35:00Z","2021-08-18",FALSE,1,TRUE,"N","P","N","14-632839-2021-08-18","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,39,54,69,".439",112,"Chicago Cubs","/api/v1/teams/112",1,FALSE,FALSE,40,65,57,".533",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/632839/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2276",632831,"/api/v1.1/game/632831/feed/live","R","2021","2021-08-18T17:10:00Z","2021-08-18",FALSE,1,TRUE,"N","P","N","14-632831-2021-08-18","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,7,FALSE,FALSE,40,58,61,".487",114,"Cleveland Indians","/api/v1/teams/114",8,TRUE,FALSE,39,54,67,".446",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/632831/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2277",632862,"/api/v1.1/game/632862/feed/live","R","2021","2021-08-18T19:10:00Z","2021-08-18",FALSE,1,TRUE,"N","P","N","14-632862-2021-08-18","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,39,68,56,".548",135,"San Diego Padres","/api/v1/teams/135",7,TRUE,FALSE,39,55,66,".455",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/632862/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2278",632850,"/api/v1.1/game/632850/feed/live","R","2021","2021-08-18T19:45:00Z","2021-08-18",FALSE,1,TRUE,"N","P","N","14-632850-2021-08-18","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,38,61,60,".504",121,"New York Mets","/api/v1/teams/121",2,FALSE,FALSE,39,78,43,".645",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/632850/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2279",632856,"/api/v1.1/game/632856/feed/live","R","2021","2021-08-18T20:05:00Z","2021-08-18",FALSE,1,TRUE,"N","P","N","14-632856-2021-08-18","2021","day",9,FALSE,2,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,39,63,56,".529",141,"Toronto Blue Jays","/api/v1/teams/141",8,TRUE,FALSE,39,52,68,".433",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/632856/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2280",632852,"/api/v1.1/game/632852/feed/live","R","2021","2021-08-18T23:05:00Z","2021-08-18",FALSE,1,TRUE,"N","P","N","14-632852-2021-08-18","2021","night",9,FALSE,3,3,"Regular Season","S","N","Normal Game",145,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,40,69,54,".561",111,"Boston Red Sox","/api/v1/teams/111",5,TRUE,FALSE,40,69,52,".570",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/632852/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2281",632861,"/api/v1.1/game/632861/feed/live","R","2021","2021-08-18T23:10:00Z","2021-08-18",FALSE,1,TRUE,"N","P","N","14-632861-2021-08-18","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,40,61,61,".500",108,"Los Angeles Angels","/api/v1/teams/108",1,FALSE,FALSE,38,58,64,".475",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/632861/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2282",632849,"/api/v1.1/game/632849/feed/live","R","2021","2021-08-18T23:10:00Z","2021-08-18",FALSE,1,TRUE,"N","P","N","14-632849-2021-08-18","2021","night",9,FALSE,4,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,39,38,81,".319",110,"Baltimore Orioles","/api/v1/teams/110",8,TRUE,FALSE,39,74,47,".612",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/632849/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2283",632865,"/api/v1.1/game/632865/feed/live","R","2021","2021-08-18T23:10:00Z","2021-08-18",FALSE,1,TRUE,"N","P","N","14-632865-2021-08-18","2021","night",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,11,TRUE,FALSE,39,65,57,".533",144,"Atlanta Braves","/api/v1/teams/144",9,FALSE,FALSE,40,51,71,".418",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/632865/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2284",632844,"/api/v1.1/game/632844/feed/live","R","2021","2021-08-18T23:45:00Z","2021-08-18",FALSE,1,TRUE,"N","P","N","14-632844-2021-08-18","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,38,74,47,".612",158,"Milwaukee Brewers","/api/v1/teams/158",4,FALSE,FALSE,39,61,58,".513",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/632844/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2285",632855,"/api/v1.1/game/632855/feed/live","R","2021","2021-08-19T00:05:00Z","2021-08-18",FALSE,1,TRUE,"N","P","N","14-632855-2021-08-18","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,38,65,56,".537",136,"Seattle Mariners","/api/v1/teams/136",1,FALSE,FALSE,39,42,78,".350",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/632855/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2286",632859,"/api/v1.1/game/632859/feed/live","R","2021","2021-08-19T00:10:00Z","2021-08-18",FALSE,1,TRUE,"N","P","N","14-632859-2021-08-18","2021","night",9,FALSE,4,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,39,70,50,".583",117,"Houston Astros","/api/v1/teams/117",3,TRUE,FALSE,39,52,67,".437",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/632859/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2287",632854,"/api/v1.1/game/632854/feed/live","R","2021","2021-08-19T00:10:00Z","2021-08-18",FALSE,1,TRUE,"N","P","N","14-632854-2021-08-18","2021","night",9,FALSE,4,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,39,68,53,".562",133,"Oakland Athletics","/api/v1/teams/133",3,TRUE,FALSE,39,71,50,".587",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/632854/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2288",632848,"/api/v1.1/game/632848/feed/live","R","2021","2021-08-19T01:40:00Z","2021-08-18",FALSE,1,TRUE,"N","P","N","14-632848-2021-08-18","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,40,61,59,".508",143,"Philadelphia Phillies","/api/v1/teams/143",4,TRUE,FALSE,39,40,81,".331",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/632848/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2289",632887,"/api/v1.1/game/632887/feed/live","R","2021","2021-08-19T02:10:00Z","2021-08-18",FALSE,1,TRUE,"N","P","N","14-632887-2021-08-18","2021","night",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,38,42,79,".347",134,"Pittsburgh Pirates","/api/v1/teams/134",9,TRUE,FALSE,39,75,46,".620",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/632887/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2290",632846,"/api/v1.1/game/632846/feed/live","R","2021","2021-08-19T17:10:00Z","2021-08-19",FALSE,1,TRUE,"N","P","N","14-632846-2021-08-19","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,13,TRUE,FALSE,40,62,61,".504",108,"Los Angeles Angels","/api/v1/teams/108",10,FALSE,FALSE,38,58,65,".472",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/632846/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2291",632833,"/api/v1.1/game/632833/feed/live","R","2021","2021-08-19T17:10:00Z","2021-08-19",FALSE,1,TRUE,"N","P","N","14-632833-2021-08-19","2021","day",9,FALSE,4,4,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,39,38,82,".317",110,"Baltimore Orioles","/api/v1/teams/110",7,TRUE,FALSE,39,75,47,".615",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/632833/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2292",632838,"/api/v1.1/game/632838/feed/live","R","2021","2021-08-19T18:05:00Z","2021-08-19",FALSE,1,TRUE,"N","P","N","14-632838-2021-08-19","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,38,66,56,".541",136,"Seattle Mariners","/api/v1/teams/136",8,FALSE,FALSE,39,42,79,".347",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/632838/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2293",632843,"/api/v1.1/game/632843/feed/live","R","2021","2021-08-19T18:10:00Z","2021-08-19",FALSE,1,TRUE,"N","P","N","14-632843-2021-08-19","2021","day",9,FALSE,4,4,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,39,71,50,".587",117,"Houston Astros","/api/v1/teams/117",3,FALSE,FALSE,39,52,68,".433",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/632843/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2294",632823,"/api/v1.1/game/632823/feed/live","R","2021","2021-08-19T18:10:00Z","2021-08-19",FALSE,1,TRUE,"N","P","N","14-632823-2021-08-19","2021","day",9,FALSE,4,4,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,39,69,53,".566",133,"Oakland Athletics","/api/v1/teams/133",4,FALSE,FALSE,39,71,51,".582",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/632823/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2295",632841,"/api/v1.1/game/632841/feed/live","R","2021","2021-08-19T19:40:00Z","2021-08-19",FALSE,1,TRUE,"N","P","N","14-632841-2021-08-19","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,40,61,60,".504",143,"Philadelphia Phillies","/api/v1/teams/143",6,TRUE,FALSE,39,41,81,".336",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/632841/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2296",632840,"/api/v1.1/game/632840/feed/live","R","2021","2021-08-19T23:05:00Z","2021-08-19",FALSE,1,TRUE,"N","P","N","14-632840-2021-08-19","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,40,54,68,".443",142,"Minnesota Twins","/api/v1/teams/142",7,TRUE,FALSE,41,70,52,".574",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/632840/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2297",632816,"/api/v1.1/game/632816/feed/live","R","2021","2021-08-19T23:10:00Z","2021-08-19",FALSE,1,TRUE,"N","P","N","14-632816-2021-08-19","2021","night",9,FALSE,4,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,41,51,72,".415",146,"Miami Marlins","/api/v1/teams/146",6,TRUE,FALSE,41,66,57,".537",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/632816/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2298",632845,"/api/v1.1/game/632845/feed/live","R","2021","2021-08-19T23:45:00Z","2021-08-19",FALSE,1,TRUE,"N","P","N","14-632845-2021-08-19","2021","night",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,38,74,48,".607",158,"Milwaukee Brewers","/api/v1/teams/158",8,TRUE,FALSE,39,62,58,".517",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/632845/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2299",632835,"/api/v1.1/game/632835/feed/live","R","2021","2021-08-20T02:10:00Z","2021-08-19",FALSE,1,TRUE,"N","P","N","14-632835-2021-08-19","2021","night",9,FALSE,4,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,39,61,61,".500",121,"New York Mets","/api/v1/teams/121",4,TRUE,FALSE,40,76,46,".623",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/632835/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2300",632826,"/api/v1.1/game/632826/feed/live","R","2021","2021-08-20T18:20:00Z","2021-08-20",FALSE,1,TRUE,"N","P","N","14-632826-2021-08-20","2021","day",9,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,40,53,68,".438",118,"Kansas City Royals","/api/v1/teams/118",2,FALSE,FALSE,40,54,70,".435",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/632826/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301",632814,"/api/v1.1/game/632814/feed/live","R","2021","2021-08-20T23:05:00Z","2021-08-20",FALSE,1,TRUE,"N","P","N","14-632814-2021-08-20","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,40,66,57,".537",144,"Atlanta Braves","/api/v1/teams/144",0,FALSE,FALSE,40,38,83,".314",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/632814/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302",632799,"/api/v1.1/game/632799/feed/live","R","2021","2021-08-20T23:05:00Z","2021-08-20",FALSE,1,TRUE,"N","P","N","14-632799-2021-08-20","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,40,54,69,".439",142,"Minnesota Twins","/api/v1/teams/142",10,TRUE,FALSE,41,71,52,".577",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/632799/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2303",632888,"/api/v1.1/game/632888/feed/live","R","2021","2021-08-20T23:07:00Z","2021-08-20",FALSE,1,TRUE,"N","P","N","14-632888-2021-08-20","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,39,59,65,".476",116,"Detroit Tigers","/api/v1/teams/116",1,FALSE,FALSE,40,63,57,".525",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/632888/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304",632837,"/api/v1.1/game/632837/feed/live","R","2021","2021-08-20T23:10:00Z","2021-08-20",FALSE,1,TRUE,"N","P","N","14-632837-2021-08-20","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,41,62,62,".500",108,"Los Angeles Angels","/api/v1/teams/108",9,TRUE,FALSE,41,59,61,".492",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/632837/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305",632827,"/api/v1.1/game/632827/feed/live","R","2021","2021-08-20T23:10:00Z","2021-08-20",FALSE,1,TRUE,"N","P","N","14-632827-2021-08-20","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,40,42,80,".344",140,"Texas Rangers","/api/v1/teams/140",6,TRUE,FALSE,41,70,54,".565",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/632827/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
