"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","description","resumeDate","resumeGameDate","rescheduleDate","rescheduleGameDate","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","resumedFrom","resumedFromDate","rescheduledFrom","rescheduledFromDate"
"884",648013,"/api/v1.1/game/648013/feed/live","R","2021","2021-07-08T01:30:00Z","2021-07-07",FALSE,1,TRUE,"N","Y","N","44-648013-2021-07-07","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,10,26,30,".464",103,"Lake Elsinore Storm","/api/v1/teams/103",16,TRUE,FALSE,10,28,27,".509",526,"Rancho Cucamonga Quakes","/api/v1/teams/526",2854,"LoanMart Field","/api/v1/venues/2854","/api/v1/game/648013/content",NA,NA,NA,NA
"885",648175,"/api/v1.1/game/648175/feed/live","R","2021","2021-07-08T02:05:00Z","2021-07-07",FALSE,1,TRUE,"N","Y","N","44-648175-2021-07-07","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,10,13,43,".232",516,"Visalia Rawhide","/api/v1/teams/516",11,TRUE,FALSE,10,27,28,".491",401,"Inland Empire 66ers","/api/v1/teams/401",2728,"San Manuel Stadium","/api/v1/venues/2728","/api/v1/game/648175/content",NA,NA,NA,NA
"886",648050,"/api/v1.1/game/648050/feed/live","R","2021","2021-07-08T02:05:00Z","2021-07-07",FALSE,1,TRUE,"N","Y","N","44-648050-2021-07-07","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,10,23,33,".411",524,"Stockton Ports","/api/v1/teams/524",5,TRUE,FALSE,10,34,22,".607",515,"Modesto Nuts","/api/v1/teams/515",2791,"John Thurman Field","/api/v1/venues/2791","/api/v1/game/648050/content",NA,NA,NA,NA
"887",648561,"/api/v1.1/game/648561/feed/live","R","2021","2021-07-07T07:33:00Z","2021-07-07",FALSE,2,TRUE,"N","E","N","44-648561-2021-07-07","2021","day",7,FALSE,NA,6,2,"Regular Season","S","N","Normal Game","Makeup of 7/6 PPD",NA,NA,NA,NA,"Final","F","Final","F",TRUE,"F",NA,3,TRUE,FALSE,10,27,29,".482",450,"Daytona Tortugas","/api/v1/teams/450",1,FALSE,FALSE,10,23,32,".418",479,"Jupiter Hammerheads","/api/v1/teams/479",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/648561/content",NA,NA,"2021-07-06T22:30:00Z","2021-07-06"
"888",648666,"/api/v1.1/game/648666/feed/live","R","2021","2021-07-07T22:30:00Z","2021-07-10",NA,1,TRUE,"N","E","N","44-648666-2021-07-07","2021","night",7,FALSE,NA,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"2021-07-10T21:05:00Z","2021-07-10","Final","D","Postponed","DI",FALSE,"F","Inclement Weather",NA,NA,FALSE,10,39,17,".696",587,"Tampa Tarpons","/api/v1/teams/587",NA,NA,FALSE,10,22,35,".386",424,"Dunedin Blue Jays","/api/v1/teams/424",2536,"TD Ballpark","/api/v1/venues/2536","/api/v1/game/648666/content",NA,NA,NA,NA
"889",648657,"/api/v1.1/game/648657/feed/live","R","2021","2021-07-08T21:00:00Z","2021-07-08",FALSE,1,TRUE,"Y","E","N","44-648657-2021-07-08","2021","night",7,FALSE,NA,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,21,TRUE,FALSE,10,37,16,".698",587,"Tampa Tarpons","/api/v1/teams/587",2,FALSE,FALSE,10,21,33,".389",424,"Dunedin Blue Jays","/api/v1/teams/424",2536,"TD Ballpark","/api/v1/venues/2536","/api/v1/game/648657/content",NA,NA,NA,NA
"890",648667,"/api/v1.1/game/648667/feed/live","R","2021","2021-07-08T21:05:00Z","2021-07-08",FALSE,2,TRUE,"Y","E","N","44-648667-2021-07-08","2021","night",7,FALSE,NA,6,2,"Regular Season","S","N","Normal Game","Makeup of 7/6 PPD",NA,NA,NA,NA,"Final","F","Final","F",TRUE,"F",NA,1,FALSE,FALSE,10,37,17,".685",587,"Tampa Tarpons","/api/v1/teams/587",3,TRUE,FALSE,10,22,33,".400",424,"Dunedin Blue Jays","/api/v1/teams/424",2536,"TD Ballpark","/api/v1/venues/2536","/api/v1/game/648667/content",NA,NA,"2021-07-06T22:30:00Z","2021-07-06"
"891",648833,"/api/v1.1/game/648833/feed/live","R","2021","2021-07-08T21:00:00Z","2021-07-08",FALSE,1,TRUE,"Y","E","N","44-648833-2021-07-08","2021","night",7,FALSE,NA,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,10,30,26,".536",566,"Clearwater Threshers","/api/v1/teams/566",0,FALSE,FALSE,10,36,20,".643",3390,"Bradenton Marauders","/api/v1/teams/3390",2526,"LECOM Park","/api/v1/venues/2526","/api/v1/game/648833/content",NA,NA,NA,NA
"892",648808,"/api/v1.1/game/648808/feed/live","R","2021","2021-07-08T21:05:00Z","2021-07-08",FALSE,2,TRUE,"Y","E","N","44-648808-2021-07-08","2021","night",7,FALSE,NA,6,3,"Regular Season","S","N","Normal Game","Makeup of 7/6 PPD",NA,NA,NA,NA,"Final","F","Final","F",TRUE,"F",NA,0,FALSE,FALSE,10,30,27,".526",566,"Clearwater Threshers","/api/v1/teams/566",5,TRUE,FALSE,10,37,20,".649",3390,"Bradenton Marauders","/api/v1/teams/3390",2526,"LECOM Park","/api/v1/venues/2526","/api/v1/game/648808/content",NA,NA,"2021-07-06T22:05:00Z","2021-07-06"
"893",648403,"/api/v1.1/game/648403/feed/live","R","2021","2021-07-08T22:10:00Z","2021-07-08",FALSE,1,TRUE,"N","E","N","44-648403-2021-07-08","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,10,32,25,".561",509,"Fort Myers Mighty Mussels","/api/v1/teams/509",7,FALSE,FALSE,10,30,27,".526",507,"St. Lucie Mets","/api/v1/teams/507",2856,"Clover Park","/api/v1/venues/2856","/api/v1/game/648403/content",NA,NA,NA,NA
"894",648490,"/api/v1.1/game/648490/feed/live","R","2021","2021-07-08T23:00:00Z","2021-07-08",FALSE,1,TRUE,"N","E","N","44-648490-2021-07-08","2021","night",9,FALSE,NA,5,2,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,10,22,34,".393",279,"Palm Beach Cardinals","/api/v1/teams/279",8,TRUE,FALSE,10,19,35,".352",570,"Lakeland Flying Tigers","/api/v1/teams/570",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511","/api/v1/game/648490/content",NA,NA,NA,NA
"895",649156,"/api/v1.1/game/649156/feed/live","R","2021","2021-07-08T23:05:00Z","2021-07-08",FALSE,1,TRUE,"N","Y","N","44-649156-2021-07-08","2021","night",9,FALSE,NA,6,3,"Regular Season","S","N","Normal Game",NA,"2021-07-09T21:05:00Z","2021-07-09",NA,NA,"Final","F","Final","F",FALSE,"F",NA,14,TRUE,FALSE,10,18,38,".321",487,"Kannapolis Cannon Ballers","/api/v1/teams/487",2,FALSE,FALSE,10,17,40,".298",436,"Fredericksburg Nationals","/api/v1/teams/436",5520,"FredNats Ballpark","/api/v1/venues/5520","/api/v1/game/649156/content",NA,NA,NA,NA
"896",649594,"/api/v1.1/game/649594/feed/live","R","2021","2021-07-08T23:05:00Z","2021-07-08",FALSE,1,TRUE,"N","Y","N","44-649594-2021-07-08","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,10,25,31,".446",521,"Myrtle Beach Pelicans","/api/v1/teams/521",6,TRUE,FALSE,10,26,30,".464",478,"Augusta GreenJackets","/api/v1/teams/478",5345,"SRP Park","/api/v1/venues/5345","/api/v1/game/649594/content",NA,NA,NA,NA
"897",649403,"/api/v1.1/game/649403/feed/live","R","2021","2021-07-08T23:05:00Z","2021-07-08",FALSE,1,TRUE,"N","Y","N","44-649403-2021-07-08","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,10,38,18,".679",233,"Charleston RiverDogs","/api/v1/teams/233",20,TRUE,FALSE,10,29,25,".537",3705,"Columbia Fireflies","/api/v1/teams/3705",4980,"Segra Park","/api/v1/venues/4980","/api/v1/game/649403/content",NA,NA,NA,NA
"898",647952,"/api/v1.1/game/647952/feed/live","R","2021","2021-07-09T01:30:00Z","2021-07-08",FALSE,1,TRUE,"N","Y","N","44-647952-2021-07-08","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,10,36,21,".632",259,"Fresno Grizzlies","/api/v1/teams/259",7,TRUE,FALSE,10,37,20,".649",476,"San Jose Giants","/api/v1/teams/476",2815,"Excite Ballpark","/api/v1/venues/2815","/api/v1/game/647952/content",NA,NA,NA,NA
"899",648017,"/api/v1.1/game/648017/feed/live","R","2021","2021-07-09T01:30:00Z","2021-07-08",FALSE,1,TRUE,"N","Y","N","44-648017-2021-07-08","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,10,26,31,".456",103,"Lake Elsinore Storm","/api/v1/teams/103",11,TRUE,FALSE,10,29,27,".518",526,"Rancho Cucamonga Quakes","/api/v1/teams/526",2854,"LoanMart Field","/api/v1/venues/2854","/api/v1/game/648017/content",NA,NA,NA,NA
"900",648174,"/api/v1.1/game/648174/feed/live","R","2021","2021-07-09T02:05:00Z","2021-07-08",FALSE,1,TRUE,"N","Y","N","44-648174-2021-07-08","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,10,13,44,".228",516,"Visalia Rawhide","/api/v1/teams/516",7,TRUE,FALSE,10,28,28,".500",401,"Inland Empire 66ers","/api/v1/teams/401",2728,"San Manuel Stadium","/api/v1/venues/2728","/api/v1/game/648174/content",NA,NA,NA,NA
"901",648064,"/api/v1.1/game/648064/feed/live","R","2021","2021-07-09T02:05:00Z","2021-07-08",FALSE,1,TRUE,"N","Y","N","44-648064-2021-07-08","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,10,24,33,".421",524,"Stockton Ports","/api/v1/teams/524",0,FALSE,FALSE,10,34,23,".596",515,"Modesto Nuts","/api/v1/teams/515",2791,"John Thurman Field","/api/v1/venues/2791","/api/v1/game/648064/content",NA,NA,NA,NA
"902",648492,"/api/v1.1/game/648492/feed/live","R","2021","2021-07-08T07:33:00Z","2021-07-09",NA,2,TRUE,"Y","E","N","44-648492-2021-07-08","2021","day",7,FALSE,NA,6,1,"Regular Season","S","N","Normal Game","Makeup of 7/6ppd",NA,NA,"2021-07-09T20:05:00Z","2021-07-09","Final","D","Postponed","DG",TRUE,"F","Wet Grounds",NA,NA,FALSE,10,23,35,".397",279,"Palm Beach Cardinals","/api/v1/teams/279",NA,NA,FALSE,10,20,36,".357",570,"Lakeland Flying Tigers","/api/v1/teams/570",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511","/api/v1/game/648492/content",NA,NA,"2021-07-06T22:30:00Z","2021-07-06"
"903",648560,"/api/v1.1/game/648560/feed/live","R","2021","2021-07-08T22:30:00Z","2021-07-09",NA,1,TRUE,"N","E","N","44-648560-2021-07-08","2021","night",7,FALSE,NA,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"2021-07-09T20:05:00Z","2021-07-09","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,10,27,30,".474",450,"Daytona Tortugas","/api/v1/teams/450",NA,NA,FALSE,10,24,32,".429",479,"Jupiter Hammerheads","/api/v1/teams/479",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/648560/content",NA,NA,NA,NA
"904",649197,"/api/v1.1/game/649197/feed/live","R","2021","2021-07-08T22:30:00Z","2021-07-09",NA,1,TRUE,"N","Y","N","44-649197-2021-07-08","2021","night",7,FALSE,NA,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"2021-07-09T20:05:00Z","2021-07-09","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,10,31,25,".554",485,"Down East Wood Ducks","/api/v1/teams/485",NA,NA,FALSE,10,24,32,".429",3712,"Fayetteville Woodpeckers","/api/v1/teams/3712",5400,"SEGRA Stadium","/api/v1/venues/5400","/api/v1/game/649197/content",NA,NA,NA,NA
"905",649538,"/api/v1.1/game/649538/feed/live","R","2021","2021-07-08T23:00:00Z","2021-07-10",NA,1,TRUE,"N","Y","N","44-649538-2021-07-08","2021","night",7,FALSE,NA,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"2021-07-10T19:05:00Z","2021-07-10","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,10,27,29,".482",481,"Lynchburg Hillcats","/api/v1/teams/481",NA,NA,FALSE,10,33,24,".579",249,"Carolina Mudcats","/api/v1/teams/249",2625,"Five County Stadium","/api/v1/venues/2625","/api/v1/game/649538/content",NA,NA,NA,NA
"906",649422,"/api/v1.1/game/649422/feed/live","R","2021","2021-07-08T23:05:00Z","2021-07-09",NA,1,TRUE,"N","Y","N","44-649422-2021-07-08","2021","night",7,FALSE,NA,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"2021-07-09T21:10:00Z","2021-07-09","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,10,32,25,".561",414,"Salem Red Sox","/api/v1/teams/414",NA,NA,FALSE,10,36,19,".655",548,"Delmarva Shorebirds","/api/v1/teams/548",2729,"Arthur W. Perdue Stadium","/api/v1/venues/2729","/api/v1/game/649422/content",NA,NA,NA,NA
"907",648559,"/api/v1.1/game/648559/feed/live","R","2021","2021-07-09T20:00:00Z","2021-07-09",FALSE,1,TRUE,"Y","E","N","44-648559-2021-07-09","2021","night",7,FALSE,NA,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,10,27,30,".474",450,"Daytona Tortugas","/api/v1/teams/450",8,TRUE,FALSE,10,24,32,".429",479,"Jupiter Hammerheads","/api/v1/teams/479",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/648559/content",NA,NA,NA,NA
"908",648560,"/api/v1.1/game/648560/feed/live","R","2021","2021-07-09T20:05:00Z","2021-07-09",FALSE,2,TRUE,"Y","E","N","44-648560-2021-07-09","2021","night",7,FALSE,NA,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",TRUE,"F",NA,1,FALSE,FALSE,10,27,31,".466",450,"Daytona Tortugas","/api/v1/teams/450",4,TRUE,FALSE,10,25,32,".439",479,"Jupiter Hammerheads","/api/v1/teams/479",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/648560/content",NA,NA,"2021-07-08T22:30:00Z","2021-07-08"
"909",648489,"/api/v1.1/game/648489/feed/live","R","2021","2021-07-09T20:00:00Z","2021-07-09",FALSE,1,TRUE,"Y","E","N","44-648489-2021-07-09","2021","night",7,FALSE,NA,5,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,10,23,34,".404",279,"Palm Beach Cardinals","/api/v1/teams/279",2,FALSE,FALSE,10,19,36,".345",570,"Lakeland Flying Tigers","/api/v1/teams/570",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511","/api/v1/game/648489/content",NA,NA,NA,NA
"910",648492,"/api/v1.1/game/648492/feed/live","R","2021","2021-07-09T20:05:00Z","2021-07-09",FALSE,2,TRUE,"Y","E","N","44-648492-2021-07-09","2021","night",7,FALSE,NA,5,4,"Regular Season","S","N","Normal Game","Makeup of 7/6ppd, ppd again 7/8",NA,NA,NA,NA,"Final","F","Final","F",TRUE,"F",NA,3,FALSE,FALSE,10,23,35,".397",279,"Palm Beach Cardinals","/api/v1/teams/279",6,TRUE,FALSE,10,20,36,".357",570,"Lakeland Flying Tigers","/api/v1/teams/570",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511","/api/v1/game/648492/content",NA,NA,"2021-07-08T07:33:00Z","2021-07-08"
"911",649195,"/api/v1.1/game/649195/feed/live","R","2021","2021-07-09T20:00:00Z","2021-07-09",FALSE,1,TRUE,"Y","Y","N","44-649195-2021-07-09","2021","night",7,FALSE,NA,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,10,31,25,".554",485,"Down East Wood Ducks","/api/v1/teams/485",5,TRUE,FALSE,10,24,32,".429",3712,"Fayetteville Woodpeckers","/api/v1/teams/3712",5400,"SEGRA Stadium","/api/v1/venues/5400","/api/v1/game/649195/content",NA,NA,NA,NA
"912",649197,"/api/v1.1/game/649197/feed/live","R","2021","2021-07-09T20:05:00Z","2021-07-09",FALSE,2,TRUE,"Y","Y","N","44-649197-2021-07-09","2021","night",7,FALSE,NA,6,4,"Regular Season","S","N","Normal Game","Makeup of 7/8 PPD",NA,NA,NA,NA,"Final","F","Final","F",TRUE,"F",NA,11,TRUE,FALSE,10,32,25,".561",485,"Down East Wood Ducks","/api/v1/teams/485",9,FALSE,FALSE,10,24,33,".421",3712,"Fayetteville Woodpeckers","/api/v1/teams/3712",5400,"SEGRA Stadium","/api/v1/venues/5400","/api/v1/game/649197/content",NA,NA,"2021-07-08T22:30:00Z","2021-07-08"
"913",649156,"/api/v1.1/game/649156/feed/live","R","2021","2021-07-09T21:05:00Z","2021-07-08",FALSE,1,TRUE,"N","Y","N","44-649156-2021-07-09","2021","night",9,FALSE,NA,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,14,TRUE,FALSE,10,18,38,".321",487,"Kannapolis Cannon Ballers","/api/v1/teams/487",2,FALSE,FALSE,10,17,40,".298",436,"Fredericksburg Nationals","/api/v1/teams/436",5520,"FredNats Ballpark","/api/v1/venues/5520","/api/v1/game/649156/content","2021-07-08T23:05:00Z","2021-07-08",NA,NA
"914",649332,"/api/v1.1/game/649332/feed/live","R","2021","2021-07-09T21:05:00Z","2021-07-09",FALSE,1,TRUE,"Y","Y","N","44-649332-2021-07-09","2021","night",7,FALSE,NA,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,10,32,25,".561",414,"Salem Red Sox","/api/v1/teams/414",3,FALSE,FALSE,10,36,19,".655",548,"Delmarva Shorebirds","/api/v1/teams/548",2729,"Arthur W. Perdue Stadium","/api/v1/venues/2729","/api/v1/game/649332/content",NA,NA,NA,NA
"915",649422,"/api/v1.1/game/649422/feed/live","R","2021","2021-07-09T21:10:00Z","2021-07-09",FALSE,2,TRUE,"Y","Y","N","44-649422-2021-07-09","2021","night",7,FALSE,NA,6,4,"Regular Season","S","N","Normal Game","Makeup of 7/8 PPD",NA,NA,NA,NA,"Final","F","Final","F",TRUE,"F",NA,11,TRUE,FALSE,10,33,25,".569",414,"Salem Red Sox","/api/v1/teams/414",2,FALSE,FALSE,10,36,20,".643",548,"Delmarva Shorebirds","/api/v1/teams/548",2729,"Arthur W. Perdue Stadium","/api/v1/venues/2729","/api/v1/game/649422/content",NA,NA,"2021-07-08T23:05:00Z","2021-07-08"
"916",648856,"/api/v1.1/game/648856/feed/live","R","2021","2021-07-09T22:05:00Z","2021-07-09",FALSE,1,TRUE,"N","E","N","44-648856-2021-07-09","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,10,30,28,".517",566,"Clearwater Threshers","/api/v1/teams/566",4,TRUE,FALSE,10,38,20,".655",3390,"Bradenton Marauders","/api/v1/teams/3390",2526,"LECOM Park","/api/v1/venues/2526","/api/v1/game/648856/content",NA,NA,NA,NA
"917",648386,"/api/v1.1/game/648386/feed/live","R","2021","2021-07-09T22:10:00Z","2021-07-09",FALSE,1,TRUE,"N","E","N","44-648386-2021-07-09","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,13,TRUE,FALSE,10,33,25,".569",509,"Fort Myers Mighty Mussels","/api/v1/teams/509",5,FALSE,FALSE,10,30,28,".517",507,"St. Lucie Mets","/api/v1/teams/507",2856,"Clover Park","/api/v1/venues/2856","/api/v1/game/648386/content",NA,NA,NA,NA
"918",648654,"/api/v1.1/game/648654/feed/live","R","2021","2021-07-09T22:30:00Z","2021-07-09",FALSE,1,TRUE,"N","E","N","44-648654-2021-07-09","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,10,38,17,".691",587,"Tampa Tarpons","/api/v1/teams/587",1,FALSE,FALSE,10,22,34,".393",424,"Dunedin Blue Jays","/api/v1/teams/424",2536,"TD Ballpark","/api/v1/venues/2536","/api/v1/game/648654/content",NA,NA,NA,NA
"919",649536,"/api/v1.1/game/649536/feed/live","R","2021","2021-07-09T23:00:00Z","2021-07-09",FALSE,1,TRUE,"N","Y","N","44-649536-2021-07-09","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,14,TRUE,FALSE,10,27,28,".491",481,"Lynchburg Hillcats","/api/v1/teams/481",10,FALSE,FALSE,10,32,24,".571",249,"Carolina Mudcats","/api/v1/teams/249",2625,"Five County Stadium","/api/v1/venues/2625","/api/v1/game/649536/content",NA,NA,NA,NA
"920",649586,"/api/v1.1/game/649586/feed/live","R","2021","2021-07-09T23:05:00Z","2021-07-09",FALSE,1,TRUE,"N","Y","N","44-649586-2021-07-09","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,10,25,32,".439",521,"Myrtle Beach Pelicans","/api/v1/teams/521",6,TRUE,FALSE,10,27,30,".474",478,"Augusta GreenJackets","/api/v1/teams/478",5345,"SRP Park","/api/v1/venues/5345","/api/v1/game/649586/content",NA,NA,NA,NA
"921",649383,"/api/v1.1/game/649383/feed/live","R","2021","2021-07-09T23:05:00Z","2021-07-09",FALSE,1,TRUE,"N","Y","N","44-649383-2021-07-09","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,10,39,18,".684",233,"Charleston RiverDogs","/api/v1/teams/233",5,FALSE,FALSE,10,29,26,".527",3705,"Columbia Fireflies","/api/v1/teams/3705",4980,"Segra Park","/api/v1/venues/4980","/api/v1/game/649383/content",NA,NA,NA,NA
"922",647948,"/api/v1.1/game/647948/feed/live","R","2021","2021-07-10T01:30:00Z","2021-07-09",FALSE,1,TRUE,"N","Y","N","44-647948-2021-07-09","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,10,37,21,".638",259,"Fresno Grizzlies","/api/v1/teams/259",5,FALSE,FALSE,10,37,21,".638",476,"San Jose Giants","/api/v1/teams/476",2815,"Excite Ballpark","/api/v1/venues/2815","/api/v1/game/647948/content",NA,NA,NA,NA
"923",648012,"/api/v1.1/game/648012/feed/live","R","2021","2021-07-10T01:30:00Z","2021-07-09",FALSE,1,TRUE,"N","Y","N","44-648012-2021-07-09","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,10,26,32,".448",103,"Lake Elsinore Storm","/api/v1/teams/103",9,TRUE,FALSE,10,30,27,".526",526,"Rancho Cucamonga Quakes","/api/v1/teams/526",2854,"LoanMart Field","/api/v1/venues/2854","/api/v1/game/648012/content",NA,NA,NA,NA
"924",648173,"/api/v1.1/game/648173/feed/live","R","2021","2021-07-10T02:05:00Z","2021-07-09",FALSE,1,TRUE,"N","Y","N","44-648173-2021-07-09","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,10,13,45,".224",516,"Visalia Rawhide","/api/v1/teams/516",7,TRUE,FALSE,10,29,28,".509",401,"Inland Empire 66ers","/api/v1/teams/401",2728,"San Manuel Stadium","/api/v1/venues/2728","/api/v1/game/648173/content",NA,NA,NA,NA
"925",648049,"/api/v1.1/game/648049/feed/live","R","2021","2021-07-10T02:05:00Z","2021-07-09",FALSE,1,TRUE,"N","Y","N","44-648049-2021-07-09","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,11,TRUE,FALSE,10,25,33,".431",524,"Stockton Ports","/api/v1/teams/524",5,FALSE,FALSE,10,34,24,".586",515,"Modesto Nuts","/api/v1/teams/515",2791,"John Thurman Field","/api/v1/venues/2791","/api/v1/game/648049/content",NA,NA,NA,NA
"926",649138,"/api/v1.1/game/649138/feed/live","R","2021","2021-07-09T23:05:00Z","2021-07-10",NA,1,TRUE,"N","Y","N","44-649138-2021-07-09","2021","night",7,FALSE,NA,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,"2021-07-10T20:10:00Z","2021-07-10","Final","D","Postponed","DI",FALSE,"F","Inclement Weather",NA,NA,FALSE,10,18,39,".316",487,"Kannapolis Cannon Ballers","/api/v1/teams/487",NA,NA,FALSE,10,18,40,".310",436,"Fredericksburg Nationals","/api/v1/teams/436",5520,"FredNats Ballpark","/api/v1/venues/5520","/api/v1/game/649138/content",NA,NA,NA,NA
